yearID,teamID,lgID,divID,G,W,R,RA,payroll,log_payroll,payroll_z_by_year,W_pct,pythag_win_pct
1993,TOR,AL,E,162,95,847.0,742.0,47279166,17.67158029131263,1.2865236714481607,0.5864197530864198,0.5657920160760521
1994,TOR,AL,E,115,55,566.0,579.0,43433668,17.58674545869275,1.1022915529269501,0.4782608695652174,0.4886477515912977
1995,TOR,AL,E,144,56,642.0,777.0,50590000,17.73926448626812,1.3957266842142204,0.3888888888888889,0.40571595630642204
1996,TOR,AL,E,162,74,766.0,809.0,29555083,17.201766300560127,-0.3006552671403416,0.4567901234567901,0.4727187475075268
1997,TOR,AL,E,162,76,654.0,694.0,47079833,17.667355293196277,0.5599506752670611,0.4691358024691358,0.4703525147577616
1998,TOR,AL,E,163,88,816.0,768.0,51376000,17.754681695311433,0.6135002658819046,0.5398773006134969,0.5302752293577981
1999,TOR,AL,E,162,84,883.0,862.0,45444333,17.63199868434511,0.007812952740484009,0.5185185185185185,0.5120326413100655
2000,TOR,AL,E,162,83,861.0,908.0,44838332,17.618573956546808,-0.27928613027149407,0.5123456790123457,0.47345005859680606
2001,TOR,AL,E,162,80,767.0,753.0,76895999,18.157964404513756,0.597947535236522,0.49382716049382713,0.5092097450181685
2002,TOR,AL,E,162,78,813.0,828.0,76864333,18.157552516739635,0.5437284450679,0.48148148148148145,0.49085999585608586
2003,TOR,AL,E,162,86,894.0,826.0,51269000,17.75259683898609,-0.6167348360591041,0.5308641975308642,0.5394731868523508
2004,TOR,AL,E,161,67,719.0,823.0,50017000,17.72787350560552,-0.5165893123664007,0.4161490683229814,0.4328605280124593
2005,TOR,AL,E,162,80,775.0,705.0,45719500,17.638035460698102,-0.9459783269569346,0.49382716049382713,0.5471917277820799
2006,TOR,AL,E,162,87,809.0,754.0,71365000,18.083318111046005,0.016296057939552862,0.5370370370370371,0.535145221124827
2007,TOR,AL,E,162,83,753.0,699.0,81942800,18.221532000844057,0.18288944584586145,0.5123456790123457,0.5371387160030693
2008,TOR,AL,E,162,86,714.0,610.0,97793900,18.39837276087168,0.4054184838226648,0.5308641975308642,0.5780681622322814
2009,TOR,AL,E,162,75,798.0,771.0,80538300,18.204243405640604,-0.0946375020696411,0.46296296296296297,0.5172033185921567
2010,TOR,AL,E,162,85,755.0,728.0,62234000,17.946412032159255,-0.7465585207581651,0.5246913580246914,0.518200305633863
2011,TOR,AL,E,162,81,743.0,761.0,62567800,17.951761326736293,-0.6919812241261138,0.5,0.48803362889751317
2012,TOR,AL,E,162,73,716.0,784.0,75009200,18.13312133064431,-0.6106809662635906,0.4506172839506173,0.45475964063187474
2013,TOR,AL,E,162,74,712.0,756.0,126288100,18.65407636277088,0.6610265375960529,0.4567901234567901,0.4700541502855871
2014,TOR,AL,E,162,83,723.0,686.0,109920100,18.51526429619045,0.2733698247671175,0.5123456790123457,0.5262416631012005
2015,TOR,AL,E,162,93,891.0,670.0,112992400,18.542831117777617,0.05472346398929903,0.5740740740740741,0.6387939628945084
2016,TOR,AL,E,162,89,759.0,666.0,138701700,18.747836141879016,0.45901389673580134,0.5493827160493827,0.5649863627938178
2005,WAS,NL,E,162,81,639.0,673.0,48581500,17.698753357965696,-0.7955168479929255,0.5,0.47410275761973875
2006,WAS,NL,E,162,71,746.0,872.0,63143000,17.960912553427537,-0.2565022791498299,0.4382716049382716,0.4225954894069405
2007,WAS,NL,E,162,73,673.0,783.0,36947500,17.425008544070863,-1.6359232377820923,0.4506172839506173,0.4248793172347934
2008,WAS,NL,E,161,59,641.0,825.0,54961000,17.822134400763787,-0.9065576094409238,0.36645962732919257,0.37643494401313415
2009,WAS,NL,E,162,59,710.0,874.0,59928000,17.908654399609855,-0.9232913269555544,0.36419753086419754,0.3975627298939412
2010,WAS,NL,E,162,69,655.0,742.0,61400000,17.93292039311737,-0.7804297528846444,0.42592592592592593,0.4379642891049205
2011,WAS,NL,E,161,80,624.0,643.0,63856928,17.972155638863626,-0.6451822020817728,0.4968944099378882,0.4850073179086351
2012,WAS,NL,E,162,98,731.0,594.0,80855143,18.208169753590724,-0.3873189261198845,0.6049382716049383,0.6023025325829551
2013,WAS,NL,E,162,86,656.0,626.0,113703270,18.549102718201667,0.4572461690624478,0.5308641975308642,0.5233881286091665
2014,WAS,NL,E,162,96,686.0,555.0,131983680,18.6981888365434,0.7337924050636011,0.5925925925925926,0.6043967475832273
2015,WAS,NL,E,162,83,703.0,635.0,155587472,18.86271865232831,1.0364929712147624,0.5123456790123457,0.5506911928899507
2016,WAS,NL,E,162,95,763.0,612.0,141652646,18.768888463911022,0.5148102733085904,0.5864197530864198,0.6085095530216481
